pellet_id,name,category,cost,weight,received,sell_by,refrigerated,sent
354,2% Milk,Dairy,54.29,339.88,2025-03-07,2025-04-10,True,False
355,2% Milk,Dairy,54.29,385.56,2025-02-03,2025-03-04,True,False
356,2% Milk,Dairy,54.29,391.11,2025-02-10,2025-03-25,True,False
357,2% Milk,Dairy,54.29,213.48,2025-03-23,2025-04-04,True,False
358,2% Milk,Dairy,54.29,340.0,2025-02-07,2025-03-10,True,False
359,2% Milk,Dairy,54.29,210.36,2025-03-20,2025-04-04,True,False
360,2% Milk,Dairy,54.29,307.2,2025-03-13,2025-03-26,True,False
361,2% Milk,Dairy,54.29,262.52,2025-03-23,2025-04-18,True,False
362,2% Milk,Dairy,54.29,398.83,2025-04-01,2025-05-01,True,False
363,2% Milk,Dairy,54.29,361.29,2025-03-04,2025-04-01,True,False
364,2% Milk,Dairy,54.29,298.23,2025-03-24,2025-04-18,True,False
365,2% Milk,Dairy,54.29,292.79,2025-02-21,2025-03-25,True,False
366,2% Milk,Dairy,54.29,353.16,2025-02-20,2025-03-19,True,False
367,2% Milk,Dairy,54.29,333.97,2025-02-25,2025-03-07,True,False
368,2% Milk,Dairy,54.29,327.82,2025-03-05,2025-04-11,True,False
369,2% Milk,Dairy,54.29,341.9,2025-03-14,2025-04-15,True,False
370,2% Milk,Dairy,54.29,255.04,2025-02-05,2025-02-18,True,False
371,2% Milk,Dairy,54.29,348.06,2025-02-09,2025-03-04,True,False
372,2% Milk,Dairy,54.29,369.31,2025-03-27,2025-05-01,True,False
373,2% Milk,Dairy,54.29,325.17,2025-03-31,2025-05-03,True,False
374,2% Milk,Dairy,54.29,342.44,2025-03-24,2025-04-17,True,False
375,2% Milk,Dairy,54.29,278.49,2025-02-09,2025-02-21,True,False
376,2% Milk,Dairy,54.29,266.97,2025-04-03,2025-04-26,True,False
377,2% Milk,Dairy,54.29,342.61,2025-03-20,2025-04-08,True,False
378,2% Milk,Dairy,54.29,295.86,2025-02-10,2025-02-24,True,False
379,2% Milk,Dairy,54.29,389.91,2025-02-25,2025-03-12,True,False
380,2% Milk,Dairy,54.29,344.26,2025-03-19,2025-04-15,True,False
381,2% Milk,Dairy,54.29,395.8,2025-03-02,2025-04-13,True,False
382,2% Milk,Dairy,54.29,223.88,2025-02-26,2025-03-14,True,False
383,2% Milk,Dairy,54.29,229.85,2025-02-04,2025-02-15,True,False
384,2% Milk,Dairy,54.29,372.4,2025-03-12,2025-04-26,True,False
385,2% Milk,Dairy,54.29,285.3,2025-02-28,2025-03-19,True,False
386,2% Milk,Dairy,54.29,204.09,2025-03-04,2025-04-16,True,False
387,2% Milk,Dairy,54.29,245.19,2025-03-08,2025-04-02,True,False
388,2% Milk,Dairy,54.29,361.92,2025-03-03,2025-03-13,True,False
389,2% Milk,Dairy,54.29,316.78,2025-03-16,2025-04-08,True,False
390,2% Milk,Dairy,54.29,228.38,2025-02-15,2025-03-10,True,False
391,2% Milk,Dairy,54.29,375.15,2025-04-02,2025-04-24,True,False
392,2% Milk,Dairy,54.29,244.91,2025-03-10,2025-03-27,True,False
393,2% Milk,Dairy,54.29,233.23,2025-03-20,2025-05-02,True,False
394,2% Milk,Dairy,54.29,361.62,2025-02-23,2025-03-21,True,False
395,2% Milk,Dairy,54.29,276.04,2025-02-18,2025-03-16,True,False
396,2% Milk,Dairy,54.29,298.86,2025-03-31,2025-05-10,True,False
397,2% Milk,Dairy,54.29,212.44,2025-03-24,2025-05-02,True,False
398,2% Milk,Dairy,54.29,292.28,2025-03-22,2025-04-19,True,False
399,2% Milk,Dairy,54.29,346.29,2025-02-06,2025-03-09,True,False
400,2% Milk,Dairy,54.29,373.94,2025-03-20,2025-05-03,True,False
401,2% Milk,Dairy,54.29,228.81,2025-02-26,2025-04-05,True,False
402,2% Milk,Dairy,54.29,399.61,2025-03-16,2025-03-28,True,False
403,2% Milk,Dairy,54.29,380.22,2025-03-01,2025-03-30,True,False
404,2% Milk,Dairy,54.29,208.32,2025-02-23,2025-03-27,True,False
405,2% Milk,Dairy,54.29,301.21,2025-02-19,2025-03-24,True,False
406,2% Milk,Dairy,54.29,395.31,2025-03-14,2025-04-18,True,False
407,2% Milk,Dairy,54.29,284.41,2025-02-27,2025-04-08,True,False
408,2% Milk,Dairy,54.29,365.86,2025-03-20,2025-04-15,True,False
409,2% Milk,Dairy,54.29,307.68,2025-03-30,2025-05-02,True,False
410,2% Milk,Dairy,54.29,344.65,2025-03-14,2025-04-17,True,False
411,2% Milk,Dairy,54.29,385.12,2025-02-07,2025-03-02,True,False
412,2% Milk,Dairy,54.29,223.15,2025-02-21,2025-03-16,True,False
413,2% Milk,Dairy,54.29,244.3,2025-04-03,2025-05-05,True,False
414,2% Milk,Dairy,54.29,331.71,2025-03-29,2025-05-11,True,False
415,2% Milk,Dairy,54.29,216.71,2025-03-25,2025-04-30,True,False
416,2% Milk,Dairy,54.29,397.0,2025-02-21,2025-03-18,True,False
417,2% Milk,Dairy,54.29,246.64,2025-02-09,2025-03-22,True,False
418,2% Milk,Dairy,54.29,222.09,2025-03-14,2025-04-12,True,False
419,2% Milk,Dairy,54.29,321.6,2025-02-27,2025-04-13,True,False
420,2% Milk,Dairy,54.29,304.71,2025-02-21,2025-03-28,True,False
421,2% Milk,Dairy,54.29,205.63,2025-02-24,2025-04-01,True,False
422,2% Milk,Dairy,54.29,308.82,2025-03-30,2025-04-19,True,False
423,2% Milk,Dairy,54.29,340.68,2025-02-28,2025-03-26,True,False
424,2% Milk,Dairy,54.29,393.88,2025-03-05,2025-03-30,True,False
425,2% Milk,Dairy,54.29,375.31,2025-03-28,2025-05-08,True,False
426,2% Milk,Dairy,54.29,203.36,2025-03-14,2025-04-07,True,False
427,2% Milk,Dairy,54.29,200.6,2025-03-28,2025-04-14,True,False
428,2% Milk,Dairy,54.29,213.08,2025-02-12,2025-03-06,True,False
429,2% Milk,Dairy,54.29,334.42,2025-03-17,2025-04-26,True,False
430,2% Milk,Dairy,54.29,363.42,2025-02-04,2025-02-28,True,False
431,2% Milk,Dairy,54.29,217.09,2025-03-22,2025-04-09,True,False
432,2% Milk,Dairy,54.29,389.43,2025-03-02,2025-04-07,True,False
433,2% Milk,Dairy,54.29,391.11,2025-02-18,2025-03-05,True,False
434,2% Milk,Dairy,54.29,392.03,2025-03-20,2025-04-25,True,False
435,2% Milk,Dairy,54.29,345.89,2025-03-06,2025-04-15,True,False
436,2% Milk,Dairy,54.29,229.34,2025-03-17,2025-04-27,True,False
437,2% Milk,Dairy,54.29,364.03,2025-03-14,2025-04-26,True,False
438,2% Milk,Dairy,54.29,398.36,2025-03-09,2025-04-06,True,False
439,2% Milk,Dairy,54.29,309.05,2025-03-10,2025-03-22,True,False
440,2% Milk,Dairy,54.29,319.0,2025-03-18,2025-03-28,True,False
441,2% Milk,Dairy,54.29,307.92,2025-03-15,2025-04-07,True,False
442,2% Milk,Dairy,54.29,266.17,2025-03-23,2025-04-04,True,False
443,2% Milk,Dairy,54.29,252.9,2025-03-23,2025-04-07,True,False
444,2% Milk,Dairy,54.29,387.49,2025-03-01,2025-04-11,True,False
445,2% Milk,Dairy,54.29,288.95,2025-03-17,2025-04-23,True,False
446,2% Milk,Dairy,54.29,350.2,2025-03-10,2025-04-12,True,False
447,2% Milk,Dairy,54.29,272.78,2025-03-03,2025-03-29,True,False
448,2% Milk,Dairy,54.29,353.67,2025-03-25,2025-04-08,True,False
449,2% Milk,Dairy,54.29,355.68,2025-03-09,2025-04-12,True,False
450,2% Milk,Dairy,54.29,363.57,2025-03-14,2025-04-25,True,False
451,2% Milk,Dairy,54.29,377.17,2025-03-12,2025-04-07,True,False
452,2% Milk,Dairy,54.29,270.44,2025-02-04,2025-03-03,True,False
453,2% Milk,Dairy,54.29,360.6,2025-03-14,2025-04-10,True,False
454,2% Milk,Dairy,54.29,256.11,2025-03-19,2025-04-05,True,False
455,2% Milk,Dairy,54.29,325.8,2025-03-11,2025-04-01,True,False
456,2% Milk,Dairy,54.29,365.95,2025-03-17,2025-04-06,True,False
457,2% Milk,Dairy,54.29,269.49,2025-02-19,2025-03-08,True,False
458,2% Milk,Dairy,54.29,269.62,2025-03-20,2025-04-14,True,False
459,2% Milk,Dairy,54.29,331.63,2025-03-04,2025-04-01,True,False
460,2% Milk,Dairy,54.29,279.38,2025-03-19,2025-04-15,True,False
461,2% Milk,Dairy,54.29,293.03,2025-02-12,2025-02-25,True,False
462,2% Milk,Dairy,54.29,250.19,2025-02-17,2025-03-14,True,False
463,2% Milk,Dairy,54.29,237.51,2025-03-21,2025-04-15,True,False
464,2% Milk,Dairy,54.29,356.29,2025-02-23,2025-04-04,True,False
465,2% Milk,Dairy,54.29,317.72,2025-02-19,2025-03-31,True,False
466,2% Milk,Dairy,54.29,261.35,2025-02-12,2025-03-28,True,False
467,2% Milk,Dairy,54.29,293.82,2025-03-13,2025-04-17,True,False
468,2% Milk,Dairy,54.29,354.88,2025-02-07,2025-03-17,True,False
469,2% Milk,Dairy,54.29,314.76,2025-02-25,2025-03-20,True,False
470,2% Milk,Dairy,54.29,350.04,2025-03-03,2025-04-10,True,False
471,2% Milk,Dairy,54.29,356.03,2025-03-30,2025-05-09,True,False
472,2% Milk,Dairy,54.29,200.11,2025-02-27,2025-04-13,True,False
473,2% Milk,Dairy,54.29,331.94,2025-02-19,2025-03-19,True,False
474,2% Milk,Dairy,54.29,297.6,2025-03-20,2025-04-09,True,False
475,2% Milk,Dairy,54.29,299.9,2025-03-30,2025-04-23,True,False
476,2% Milk,Dairy,54.29,384.53,2025-04-01,2025-04-13,True,False
477,2% Milk,Dairy,54.29,292.01,2025-03-04,2025-04-10,True,False
478,2% Milk,Dairy,54.29,275.88,2025-02-04,2025-02-28,True,False
479,2% Milk,Dairy,54.29,294.28,2025-02-20,2025-03-24,True,False
480,2% Milk,Dairy,54.29,259.51,2025-04-01,2025-04-11,True,False
481,2% Milk,Dairy,54.29,286.96,2025-03-15,2025-03-25,True,False
482,2% Milk,Dairy,54.29,275.4,2025-03-10,2025-04-22,True,False
483,2% Milk,Dairy,54.29,295.49,2025-02-13,2025-03-27,True,False
484,2% Milk,Dairy,54.29,332.17,2025-02-07,2025-02-23,True,False
485,2% Milk,Dairy,54.29,316.71,2025-02-18,2025-03-12,True,False
486,2% Milk,Dairy,54.29,307.16,2025-03-12,2025-04-07,True,False
487,2% Milk,Dairy,54.29,353.62,2025-02-26,2025-03-10,True,False
488,2% Milk,Dairy,54.29,390.33,2025-02-12,2025-03-23,True,False
489,2% Milk,Dairy,54.29,333.04,2025-03-26,2025-04-11,True,False
490,2% Milk,Dairy,54.29,330.92,2025-03-24,2025-04-25,True,False
491,2% Milk,Dairy,54.29,261.19,2025-02-09,2025-03-25,True,False
492,2% Milk,Dairy,54.29,230.22,2025-03-07,2025-03-24,True,False
493,2% Milk,Dairy,54.29,366.28,2025-02-14,2025-03-20,True,False
494,2% Milk,Dairy,54.29,336.93,2025-03-14,2025-04-09,True,False
495,2% Milk,Dairy,54.29,384.66,2025-03-26,2025-04-26,True,False
496,2% Milk,Dairy,54.29,240.49,2025-03-17,2025-04-02,True,False
497,2% Milk,Dairy,54.29,367.87,2025-04-02,2025-04-21,True,False
498,2% Milk,Dairy,54.29,383.83,2025-03-26,2025-04-19,True,False
499,2% Milk,Dairy,54.29,383.65,2025-03-25,2025-04-10,True,False
500,2% Milk,Dairy,54.29,257.42,2025-02-11,2025-02-27,True,False
501,2% Milk,Dairy,54.29,358.89,2025-03-22,2025-05-06,True,False
502,2% Milk,Dairy,54.29,234.68,2025-02-20,2025-03-18,True,False
503,2% Milk,Dairy,54.29,227.35,2025-02-26,2025-03-12,True,False
504,2% Milk,Dairy,54.29,328.36,2025-02-08,2025-02-19,True,False
505,2% Milk,Dairy,54.29,245.2,2025-03-11,2025-04-06,True,False
506,2% Milk,Dairy,54.29,291.69,2025-03-20,2025-04-16,True,False
507,2% Milk,Dairy,54.29,325.58,2025-03-29,2025-04-24,True,False
508,2% Milk,Dairy,54.29,291.52,2025-02-15,2025-03-08,True,False
509,2% Milk,Dairy,54.29,329.27,2025-03-20,2025-04-25,True,False
510,2% Milk,Dairy,54.29,216.15,2025-03-22,2025-04-20,True,False
511,2% Milk,Dairy,54.29,294.97,2025-03-10,2025-03-27,True,False
512,2% Milk,Dairy,54.29,269.75,2025-02-06,2025-03-10,True,False
513,2% Milk,Dairy,54.29,292.5,2025-03-06,2025-03-21,True,False
514,Lactose-Free Milk,Dairy,173.18,375.21,2025-02-10,2025-03-20,True,False
515,Lactose-Free Milk,Dairy,173.18,395.46,2025-03-04,2025-03-27,True,False
516,Lactose-Free Milk,Dairy,173.18,301.56,2025-02-04,2025-02-15,True,False
517,Lactose-Free Milk,Dairy,173.18,357.04,2025-02-20,2025-04-05,True,False
518,Lactose-Free Milk,Dairy,173.18,260.39,2025-03-09,2025-04-17,True,False
519,Lactose-Free Milk,Dairy,173.18,338.5,2025-03-13,2025-03-25,True,False
520,Lactose-Free Milk,Dairy,173.18,328.94,2025-02-03,2025-02-26,True,False
521,Lactose-Free Milk,Dairy,173.18,219.77,2025-02-05,2025-02-16,True,False
522,Lactose-Free Milk,Dairy,173.18,219.76,2025-03-09,2025-04-05,True,False
523,Lactose-Free Milk,Dairy,173.18,216.28,2025-03-18,2025-04-17,True,False
524,Lactose-Free Milk,Dairy,173.18,265.49,2025-03-24,2025-04-06,True,False
525,Lactose-Free Milk,Dairy,173.18,297.27,2025-02-04,2025-03-09,True,False
526,Lactose-Free Milk,Dairy,173.18,311.23,2025-02-20,2025-04-06,True,False
527,Lactose-Free Milk,Dairy,173.18,346.51,2025-03-01,2025-03-28,True,False
528,Lactose-Free Milk,Dairy,173.18,360.67,2025-04-02,2025-05-04,True,False
529,Lactose-Free Milk,Dairy,173.18,367.79,2025-03-18,2025-04-15,True,False
530,Lactose-Free Milk,Dairy,173.18,379.41,2025-02-26,2025-03-27,True,False
531,Lactose-Free Milk,Dairy,173.18,272.19,2025-03-22,2025-04-04,True,False
532,Lactose-Free Milk,Dairy,173.18,281.03,2025-02-20,2025-03-26,True,False
533,Lactose-Free Milk,Dairy,173.18,291.07,2025-03-23,2025-04-19,True,False
534,Lactose-Free Milk,Dairy,173.18,246.35,2025-02-20,2025-03-30,True,False
535,Lactose-Free Milk,Dairy,173.18,348.27,2025-03-07,2025-03-18,True,False
536,Lactose-Free Milk,Dairy,173.18,290.73,2025-03-03,2025-04-08,True,False
537,Lactose-Free Milk,Dairy,173.18,386.26,2025-03-20,2025-04-16,True,False
538,Lactose-Free Milk,Dairy,173.18,328.88,2025-03-26,2025-04-19,True,False
539,Lactose-Free Milk,Dairy,173.18,275.4,2025-02-26,2025-03-24,True,False
540,Lactose-Free Milk,Dairy,173.18,226.71,2025-03-16,2025-04-15,True,False
541,Lactose-Free Milk,Dairy,173.18,208.13,2025-03-08,2025-04-07,True,False
542,Lactose-Free Milk,Dairy,173.18,255.76,2025-03-06,2025-04-17,True,False
543,Lactose-Free Milk,Dairy,173.18,208.65,2025-03-05,2025-03-20,True,False
544,Lactose-Free Milk,Dairy,173.18,390.2,2025-03-28,2025-04-23,True,False
545,Lactose-Free Milk,Dairy,173.18,243.13,2025-03-26,2025-05-04,True,False
546,Lactose-Free Milk,Dairy,173.18,398.83,2025-03-31,2025-05-11,True,False
547,Lactose-Free Milk,Dairy,173.18,294.36,2025-03-03,2025-03-25,True,False
548,Lactose-Free Milk,Dairy,173.18,352.64,2025-02-22,2025-03-11,True,False
549,Lactose-Free Milk,Dairy,173.18,348.78,2025-02-20,2025-04-05,True,False
550,Lactose-Free Milk,Dairy,173.18,377.86,2025-02-08,2025-02-25,True,False
551,Lactose-Free Milk,Dairy,173.18,320.03,2025-03-04,2025-04-17,True,False
552,Lactose-Free Milk,Dairy,173.18,345.09,2025-03-31,2025-05-05,True,False
553,Lactose-Free Milk,Dairy,173.18,320.37,2025-02-26,2025-03-10,True,False
554,Lactose-Free Milk,Dairy,173.18,322.49,2025-03-11,2025-03-26,True,False
555,Lactose-Free Milk,Dairy,173.18,239.78,2025-03-08,2025-04-16,True,False
556,Lactose-Free Milk,Dairy,173.18,367.26,2025-02-11,2025-03-14,True,False
557,Lactose-Free Milk,Dairy,173.18,369.46,2025-02-03,2025-02-26,True,False
558,Lactose-Free Milk,Dairy,173.18,275.04,2025-02-15,2025-03-26,True,False
559,Lactose-Free Milk,Dairy,173.18,359.08,2025-03-16,2025-04-30,True,False
560,Lactose-Free Milk,Dairy,173.18,378.56,2025-02-06,2025-02-18,True,False
561,Lactose-Free Milk,Dairy,173.18,312.71,2025-03-17,2025-04-21,True,False
562,Lactose-Free Milk,Dairy,173.18,331.97,2025-02-18,2025-02-28,True,False
563,Lactose-Free Milk,Dairy,173.18,399.23,2025-02-19,2025-03-16,True,False
564,Lactose-Free Milk,Dairy,173.18,323.91,2025-03-21,2025-04-25,True,False
565,Lactose-Free Milk,Dairy,173.18,204.44,2025-02-08,2025-02-28,True,False
566,Lactose-Free Milk,Dairy,173.18,234.31,2025-03-16,2025-03-28,True,False
567,Lactose-Free Milk,Dairy,173.18,245.63,2025-04-01,2025-04-24,True,False
568,Lactose-Free Milk,Dairy,173.18,333.65,2025-04-02,2025-05-13,True,False
569,Lactose-Free Milk,Dairy,173.18,313.82,2025-03-23,2025-05-06,True,False
570,Lactose-Free Milk,Dairy,173.18,204.84,2025-02-04,2025-02-22,True,False
571,Lactose-Free Milk,Dairy,173.18,221.85,2025-02-05,2025-03-03,True,False
572,Lactose-Free Milk,Dairy,173.18,288.6,2025-02-28,2025-03-23,True,False
573,Lactose-Free Milk,Dairy,173.18,393.34,2025-03-27,2025-04-24,True,False
574,Lactose-Free Milk,Dairy,173.18,279.64,2025-02-11,2025-03-07,True,False
575,Lactose-Free Milk,Dairy,173.18,213.62,2025-02-14,2025-03-20,True,False
576,Lactose-Free Milk,Dairy,173.18,250.33,2025-02-19,2025-03-26,True,False
577,Lactose-Free Milk,Dairy,173.18,236.87,2025-02-18,2025-03-18,True,False
578,Lactose-Free Milk,Dairy,173.18,259.71,2025-04-03,2025-05-15,True,False
579,Lactose-Free Milk,Dairy,173.18,261.79,2025-03-02,2025-03-25,True,False
580,Lactose-Free Milk,Dairy,173.18,340.43,2025-02-10,2025-03-09,True,False
581,Lactose-Free Milk,Dairy,173.18,337.39,2025-02-20,2025-03-18,True,False
582,Lactose-Free Milk,Dairy,173.18,370.79,2025-02-07,2025-03-15,True,False
583,Lactose-Free Milk,Dairy,173.18,310.56,2025-03-05,2025-03-19,True,False
584,Lactose-Free Milk,Dairy,173.18,398.51,2025-02-26,2025-03-08,True,False
585,Lactose-Free Milk,Dairy,173.18,310.36,2025-03-28,2025-05-07,True,False
586,Lactose-Free Milk,Dairy,173.18,220.73,2025-02-21,2025-04-01,True,False
587,Lactose-Free Milk,Dairy,173.18,325.75,2025-02-17,2025-03-17,True,False
588,Lactose-Free Milk,Dairy,173.18,275.72,2025-03-22,2025-04-15,True,False
589,Lactose-Free Milk,Dairy,173.18,377.88,2025-03-01,2025-04-03,True,False
590,Lactose-Free Milk,Dairy,173.18,272.34,2025-03-16,2025-04-14,True,False
591,Lactose-Free Milk,Dairy,173.18,254.26,2025-03-19,2025-04-17,True,False
592,Lactose-Free Milk,Dairy,173.18,293.84,2025-04-02,2025-04-25,True,False
593,Lactose-Free Milk,Dairy,173.18,276.25,2025-03-20,2025-04-22,True,False
594,Lactose-Free Milk,Dairy,173.18,351.36,2025-02-16,2025-03-27,True,False
595,Lactose-Free Milk,Dairy,173.18,268.67,2025-02-10,2025-03-02,True,False
596,Lactose-Free Milk,Dairy,173.18,397.81,2025-02-04,2025-02-23,True,False
597,Lactose-Free Milk,Dairy,173.18,349.8,2025-02-09,2025-03-17,True,False
598,Lactose-Free Milk,Dairy,173.18,271.63,2025-03-04,2025-04-17,True,False
599,Lactose-Free Milk,Dairy,173.18,356.6,2025-02-28,2025-03-23,True,False
600,Lactose-Free Milk,Dairy,173.18,226.12,2025-03-14,2025-04-22,True,False
601,Lactose-Free Milk,Dairy,173.18,213.2,2025-03-24,2025-04-25,True,False
602,Lactose-Free Milk,Dairy,173.18,346.05,2025-02-09,2025-03-16,True,False
603,Lactose-Free Milk,Dairy,173.18,212.98,2025-02-17,2025-02-27,True,False
604,Lactose-Free Milk,Dairy,173.18,239.57,2025-02-05,2025-03-15,True,False
605,Lactose-Free Milk,Dairy,173.18,257.21,2025-03-25,2025-04-24,True,False
606,Lactose-Free Milk,Dairy,173.18,306.48,2025-03-19,2025-04-07,True,False
607,Lactose-Free Milk,Dairy,173.18,239.62,2025-02-06,2025-03-04,True,False
608,Lactose-Free Milk,Dairy,173.18,318.45,2025-03-05,2025-03-28,True,False
609,Lactose-Free Milk,Dairy,173.18,296.24,2025-02-12,2025-03-29,True,False
610,Lactose-Free Milk,Dairy,173.18,386.7,2025-02-05,2025-03-07,True,False
611,Lactose-Free Milk,Dairy,173.18,280.82,2025-03-31,2025-04-28,True,False
612,Lactose-Free Milk,Dairy,173.18,328.29,2025-02-23,2025-04-05,True,False
613,Lactose-Free Milk,Dairy,173.18,262.42,2025-02-18,2025-03-30,True,False
614,Lactose-Free Milk,Dairy,173.18,382.28,2025-02-25,2025-03-17,True,False
615,Lactose-Free Milk,Dairy,173.18,211.49,2025-03-31,2025-04-18,True,False
616,Lactose-Free Milk,Dairy,173.18,319.77,2025-03-05,2025-03-27,True,False
617,Lactose-Free Milk,Dairy,173.18,325.56,2025-02-23,2025-03-22,True,False
618,Lactose-Free Milk,Dairy,173.18,369.69,2025-02-23,2025-03-29,True,False
619,Lactose-Free Milk,Dairy,173.18,308.85,2025-02-22,2025-03-13,True,False
620,Lactose-Free Milk,Dairy,173.18,234.73,2025-02-19,2025-03-10,True,False
621,Lactose-Free Milk,Dairy,173.18,379.63,2025-02-16,2025-02-26,True,False
622,Lactose-Free Milk,Dairy,173.18,315.3,2025-03-08,2025-04-20,True,False
623,Lactose-Free Milk,Dairy,173.18,233.86,2025-03-20,2025-04-25,True,False
624,Lactose-Free Milk,Dairy,173.18,208.53,2025-03-08,2025-04-08,True,False
625,Lactose-Free Milk,Dairy,173.18,256.23,2025-02-22,2025-04-03,True,False
626,Lactose-Free Milk,Dairy,173.18,344.54,2025-02-15,2025-03-28,True,False
627,Lactose-Free Milk,Dairy,173.18,284.76,2025-03-22,2025-04-11,True,False
628,Lactose-Free Milk,Dairy,173.18,236.71,2025-02-25,2025-04-10,True,False
629,Lactose-Free Milk,Dairy,173.18,294.66,2025-03-06,2025-04-20,True,False
630,Lactose-Free Milk,Dairy,173.18,221.85,2025-02-06,2025-02-19,True,False
631,Lactose-Free Milk,Dairy,173.18,215.74,2025-02-19,2025-03-08,True,False
632,Lactose-Free Milk,Dairy,173.18,280.63,2025-03-19,2025-04-17,True,False
633,Lactose-Free Milk,Dairy,173.18,345.09,2025-03-27,2025-04-15,True,False
634,Lactose-Free Milk,Dairy,173.18,272.86,2025-02-24,2025-03-25,True,False
635,Lactose-Free Milk,Dairy,173.18,370.83,2025-02-10,2025-03-20,True,False
636,Lactose-Free Milk,Dairy,173.18,211.41,2025-03-05,2025-03-28,True,False
637,Lactose-Free Milk,Dairy,173.18,200.56,2025-02-07,2025-03-20,True,False
638,Lactose-Free Milk,Dairy,173.18,378.32,2025-03-07,2025-03-23,True,False
639,Lactose-Free Milk,Dairy,173.18,231.0,2025-04-02,2025-05-14,True,False
640,Lactose-Free Milk,Dairy,173.18,378.03,2025-03-06,2025-04-03,True,False
641,Lactose-Free Milk,Dairy,173.18,202.67,2025-03-03,2025-03-27,True,False
642,Lactose-Free Milk,Dairy,173.18,343.01,2025-03-08,2025-03-29,True,False
643,Lactose-Free Milk,Dairy,173.18,344.05,2025-03-13,2025-04-18,True,False
644,Lactose-Free Milk,Dairy,173.18,279.52,2025-02-11,2025-03-01,True,False
645,Lactose-Free Milk,Dairy,173.18,309.68,2025-03-20,2025-03-30,True,False
646,Lactose-Free Milk,Dairy,173.18,348.91,2025-02-21,2025-03-10,True,False
647,Lactose-Free Milk,Dairy,173.18,265.23,2025-02-10,2025-03-14,True,False
648,Lactose-Free Milk,Dairy,173.18,280.41,2025-02-24,2025-03-09,True,False
649,Lactose-Free Milk,Dairy,173.18,232.82,2025-03-09,2025-04-05,True,False
650,Lactose-Free Milk,Dairy,173.18,349.17,2025-02-24,2025-04-08,True,False
651,Lactose-Free Milk,Dairy,173.18,269.93,2025-02-21,2025-04-03,True,False
652,Lactose-Free Milk,Dairy,173.18,356.68,2025-02-12,2025-02-25,True,False
653,Lactose-Free Milk,Dairy,173.18,206.99,2025-03-09,2025-04-14,True,False
654,Lactose-Free Milk,Dairy,173.18,340.04,2025-03-21,2025-04-12,True,False
655,Lactose-Free Milk,Dairy,173.18,334.18,2025-03-17,2025-04-18,True,False
656,Lactose-Free Milk,Dairy,173.18,362.04,2025-02-23,2025-04-07,True,False
657,Lactose-Free Milk,Dairy,173.18,392.93,2025-03-22,2025-04-21,True,False
658,Lactose-Free Milk,Dairy,173.18,213.57,2025-04-02,2025-04-30,True,False
659,Lactose-Free Milk,Dairy,173.18,277.54,2025-02-25,2025-04-01,True,False
660,Lactose-Free Milk,Dairy,173.18,332.13,2025-02-14,2025-03-06,True,False
661,Lactose-Free Milk,Dairy,173.18,360.65,2025-02-06,2025-03-17,True,False
662,Lactose-Free Milk,Dairy,173.18,274.29,2025-02-13,2025-03-09,True,False
663,Lactose-Free Milk,Dairy,173.18,261.07,2025-03-07,2025-04-14,True,False
664,Lactose-Free Milk,Dairy,173.18,219.67,2025-02-03,2025-03-03,True,False
665,Lactose-Free Milk,Dairy,173.18,346.04,2025-02-12,2025-03-26,True,False
666,Lactose-Free Milk,Dairy,173.18,269.99,2025-02-24,2025-03-13,True,False
667,Lactose-Free Milk,Dairy,173.18,388.87,2025-03-04,2025-03-14,True,False
668,Lactose-Free Milk,Dairy,173.18,321.89,2025-03-18,2025-04-29,True,False
669,Lactose-Free Milk,Dairy,173.18,260.36,2025-02-09,2025-03-11,True,False
670,Lactose-Free Milk,Dairy,173.18,313.92,2025-02-13,2025-02-26,True,False
671,Lactose-Free Milk,Dairy,173.18,242.89,2025-03-04,2025-03-21,True,False
672,Lactose-Free Milk,Dairy,173.18,288.34,2025-03-10,2025-03-28,True,False
